"","year","state","candidate","party_simplified","candidatevotes","totalvotes"
"1177",1988,"NEW JERSEY","BUSH, GEORGE H.W.","REPUBLICAN",1743192,3099553
"1178",1988,"NEW JERSEY","DUKAKIS, MICHAEL","DEMOCRAT",1320352,3099553
"1179",1988,"NEW JERSEY","HERBERG G., LEWIN","OTHER",9953,3099553
"1180",1988,"NEW JERSEY","PAUL, RONALD """"RON""""","LIBERTARIAN",8421,3099553
"1181",1988,"NEW JERSEY","FULANI, LENORA","OTHER",5139,3099553
"1182",1988,"NEW JERSEY","MCCARTHY, EUGENE """"GENE""""","OTHER",3454,3099553
"1183",1988,"NEW JERSEY","KENOYER, WILLA","OTHER",2587,3099553
"1184",1988,"NEW JERSEY","DUKE, DAVID","OTHER",2446,3099553
"1185",1988,"NEW JERSEY","WARREN, JAMES """"MAC""""","OTHER",2298,3099553
"1186",1988,"NEW JERSEY","HOLMES, LARRY","OTHER",1020,3099553
"1187",1988,"NEW JERSEY","WINN, EDWARD","OTHER",691,3099553
"1188",1988,"NEW MEXICO","BUSH, GEORGE H.W.","REPUBLICAN",270341,521387
"1189",1988,"NEW MEXICO","DUKAKIS, MICHAEL","DEMOCRAT",244497,521387
"1190",1988,"NEW MEXICO","PAUL, RONALD """"RON""""","LIBERTARIAN",3368,521387
"1191",1988,"NEW MEXICO","FULANI, LENORA","OTHER",2237,521387
"1192",1988,"NEW MEXICO","WARREN, JAMES """"MAC""""","OTHER",344,521387
"1193",1988,"NEW MEXICO","HOLMES, LARRY","OTHER",258,521387
"1194",1988,"NEW MEXICO","DODGE, EARL","OTHER",249,521387
"1195",1988,"NEW MEXICO","","OTHER",93,521387
"1196",1988,"NEW YORK","DUKAKIS, MICHAEL","DEMOCRAT",3255487,6485683
"1197",1988,"NEW YORK","BUSH, GEORGE H.W.","REPUBLICAN",2838414,6485683
"1198",1988,"NEW YORK","BUSH, GEORGE H.W.","OTHER",243457,6485683
"1199",1988,"NEW YORK","DUKAKIS, MICHAEL","OTHER",92395,6485683
"1200",1988,"NEW YORK","MARRA, WILLIAM A.","OTHER",20497,6485683
"1201",1988,"NEW YORK","FULANI, LENORA","OTHER",15845,6485683
"1202",1988,"NEW YORK","PAUL, RONALD """"RON""""","LIBERTARIAN",12109,6485683
"1203",1988,"NEW YORK","HOLMES, LARRY","OTHER",4179,6485683
"1204",1988,"NEW YORK","WARREN, JAMES """"MAC""""","OTHER",3287,6485683
"1205",1988,"NEW YORK","","OTHER",13,6485683
"1206",1988,"NORTH CAROLINA","BUSH, GEORGE H.W.","REPUBLICAN",1237258,2134370
"1207",1988,"NORTH CAROLINA","DUKAKIS, MICHAEL","DEMOCRAT",890167,2134370
"1208",1988,"NORTH CAROLINA","FULANI, LENORA","OTHER",5682,2134370
"1209",1988,"NORTH CAROLINA","PAUL, RONALD """"RON""""","OTHER",1263,2134370
"1210",1988,"NORTH DAKOTA","BUSH, GEORGE H.W.","REPUBLICAN",166559,297261
"1211",1988,"NORTH DAKOTA","DUKAKIS, MICHAEL","DEMOCRAT",127739,297261
"1212",1988,"NORTH DAKOTA","PAUL, RONALD """"RON""""","LIBERTARIAN",1315,297261
"1213",1988,"NORTH DAKOTA","LAROUCHE, LYNDON, JR.","OTHER",905,297261
"1214",1988,"NORTH DAKOTA","FULANI, LENORA","OTHER",396,297261
"1215",1988,"NORTH DAKOTA","WARREN, JAMES """"MAC""""","OTHER",347,297261
"1216",1988,"OHIO","BUSH, GEORGE H.W.","REPUBLICAN",2416549,4393585
"1217",1988,"OHIO","DUKAKIS, MICHAEL","DEMOCRAT",1939629,4393585
"1218",1988,"OHIO","FULANI, LENORA","OTHER",12017,4393585
"1219",1988,"OHIO","PAUL, RONALD """"RON""""","LIBERTARIAN",11926,4393585
"1220",1988,"OHIO","","OTHER",7713,4393585
"1221",1988,"OHIO","WINN, EDWARD","OTHER",5401,4393585
"1222",1988,"OHIO","","OTHER",350,4393585
"1223",1988,"OKLAHOMA","BUSH, GEORGE H.W.","REPUBLICAN",678367,1171036
"1224",1988,"OKLAHOMA","DUKAKIS, MICHAEL","DEMOCRAT",483423,1171036
"1225",1988,"OKLAHOMA","PAUL, RONALD """"RON""""","LIBERTARIAN",6261,1171036
"1226",1988,"OKLAHOMA","FULANI, LENORA","OTHER",2985,1171036
"1227",1988,"OREGON","DUKAKIS, MICHAEL","DEMOCRAT",616206,1201694
"1228",1988,"OREGON","BUSH, GEORGE H.W.","REPUBLICAN",560126,1201694
"1229",1988,"OREGON","PAUL, RONALD """"RON""""","LIBERTARIAN",14811,1201694
"1230",1988,"OREGON","FULANI, LENORA","OTHER",6487,1201694
"1231",1988,"OREGON","","OTHER",4064,1201694
"1232",1988,"PENNSYLVANIA","BUSH, GEORGE H.W.","REPUBLICAN",2300087,4536251
"1233",1988,"PENNSYLVANIA","DUKAKIS, MICHAEL","DEMOCRAT",2194944,4536251
"1234",1988,"PENNSYLVANIA","MCCARTHY, EUGENE """"GENE""""","OTHER",19158,4536251
"1235",1988,"PENNSYLVANIA","PAUL, RONALD """"RON""""","LIBERTARIAN",12051,4536251
"1236",1988,"PENNSYLVANIA","FULANI, LENORA","OTHER",4379,4536251
"1237",1988,"PENNSYLVANIA","DUKE, DAVID","OTHER",3444,4536251
"1238",1988,"PENNSYLVANIA","WINN, EDWARD","OTHER",2188,4536251
"1239",1988,"RHODE ISLAND","DUKAKIS, MICHAEL","DEMOCRAT",225123,404622
"1240",1988,"RHODE ISLAND","BUSH, GEORGE H.W.","REPUBLICAN",177761,404622
"1241",1988,"RHODE ISLAND","PAUL, RONALD """"RON""""","LIBERTARIAN",825,404622
"1242",1988,"RHODE ISLAND","FULANI, LENORA","OTHER",280,404622
"1243",1988,"RHODE ISLAND","HERBERG G., LEWIN","OTHER",195,404622
"1244",1988,"RHODE ISLAND","DUKE, DAVID","OTHER",159,404622
"1245",1988,"RHODE ISLAND","WARREN, JAMES """"MAC""""","OTHER",130,404622
"1246",1988,"RHODE ISLAND","KENOYER, WILLA","OTHER",96,404622
"1247",1988,"RHODE ISLAND","","OTHER",53,404622
"1248",1988,"SOUTH CAROLINA","BUSH, GEORGE H.W.","REPUBLICAN",606443,986009
"1249",1988,"SOUTH CAROLINA","DUKAKIS, MICHAEL","DEMOCRAT",370554,986009
"1250",1988,"SOUTH CAROLINA","PAUL, RONALD """"RON""""","LIBERTARIAN",4935,986009
"1251",1988,"SOUTH CAROLINA","FULANI, LENORA","OTHER",4077,986009
"1252",1988,"SOUTH DAKOTA","BUSH, GEORGE H.W.","REPUBLICAN",165415,312991
"1253",1988,"SOUTH DAKOTA","DUKAKIS, MICHAEL","DEMOCRAT",145560,312991
"1254",1988,"SOUTH DAKOTA","","OTHER",2016,312991
"1255",1988,"TENNESSEE","BUSH, GEORGE H.W.","REPUBLICAN",947233,1636250
"1256",1988,"TENNESSEE","DUKAKIS, MICHAEL","DEMOCRAT",679794,1636250
"1257",1988,"TENNESSEE","","OTHER",8938,1636250
"1258",1988,"TENNESSEE","","OTHER",285,1636250
"1259",1988,"TEXAS","BUSH, GEORGE H.W.","REPUBLICAN",3036829,5427410
"1260",1988,"TEXAS","DUKAKIS, MICHAEL","DEMOCRAT",2352748,5427410
"1261",1988,"TEXAS","PAUL, RONALD """"RON""""","LIBERTARIAN",30355,5427410
"1262",1988,"TEXAS","FULANI, LENORA","OTHER",7208,5427410
"1263",1988,"TEXAS","","OTHER",270,5427410
"1264",1988,"UTAH","BUSH, GEORGE H.W.","REPUBLICAN",428442,647008
"1265",1988,"UTAH","DUKAKIS, MICHAEL","DEMOCRAT",207343,647008
"1266",1988,"UTAH","PAUL, RONALD """"RON""""","LIBERTARIAN",7473,647008
"1267",1988,"UTAH","DENNIS, DELMAR","OTHER",2158,647008
"1268",1988,"UTAH","FULANI, LENORA","OTHER",455,647008
"1269",1988,"UTAH","LAROUCHE, LYNDON, JR.","OTHER",427,647008
"1270",1988,"UTAH","YOUNGKEIT, LOUIE G.","OTHER",372,647008
"1271",1988,"UTAH","WARREN, JAMES """"MAC""""","OTHER",209,647008
"1272",1988,"UTAH","KENOYER, WILLA","OTHER",129,647008
"1273",1988,"VERMONT","BUSH, GEORGE H.W.","REPUBLICAN",124331,243328
"1274",1988,"VERMONT","DUKAKIS, MICHAEL","DEMOCRAT",115775,243328
"1275",1988,"VERMONT","SCATTERING","OTHER",1134,243328
"1276",1988,"VERMONT","PAUL, RONALD """"RON""""","LIBERTARIAN",1000,243328
"1277",1988,"VERMONT","LAROUCHE, LYNDON, JR.","OTHER",275,243328
"1278",1988,"VERMONT","FULANI, LENORA","OTHER",205,243328
"1279",1988,"VERMONT","DUKE, DAVID","OTHER",189,243328
"1280",1988,"VERMONT","HERBERG G., LEWIN","OTHER",164,243328
"1281",1988,"VERMONT","KENOYER, WILLA","OTHER",142,243328
"1282",1988,"VERMONT","WARREN, JAMES """"MAC""""","OTHER",113,243328
"1283",1988,"VIRGINIA","BUSH, GEORGE H.W.","REPUBLICAN",1309162,2191609
"1284",1988,"VIRGINIA","DUKAKIS, MICHAEL","DEMOCRAT",859799,2191609
"1285",1988,"VIRGINIA","FULANI, LENORA","OTHER",14312,2191609
"1286",1988,"VIRGINIA","PAUL, RONALD """"RON""""","LIBERTARIAN",8336,2191609
"1287",1988,"WASHINGTON","DUKAKIS, MICHAEL","DEMOCRAT",933516,1865253
"1288",1988,"WASHINGTON","BUSH, GEORGE H.W.","REPUBLICAN",903835,1865253
"1289",1988,"WASHINGTON","PAUL, RONALD """"RON""""","LIBERTARIAN",17240,1865253
"1290",1988,"WASHINGTON","LAROUCHE, LYNDON, JR.","OTHER",4412,1865253
"1291",1988,"WASHINGTON","FULANI, LENORA","OTHER",3520,1865253
"1292",1988,"WASHINGTON","HOLMES, LARRY","OTHER",1440,1865253
"1293",1988,"WASHINGTON","WARREN, JAMES """"MAC""""","OTHER",1290,1865253
"1294",1988,"WEST VIRGINIA","DUKAKIS, MICHAEL","DEMOCRAT",341016,653311
"1295",1988,"WEST VIRGINIA","BUSH, GEORGE H.W.","REPUBLICAN",310065,653311
"1296",1988,"WEST VIRGINIA","FULANI, LENORA","OTHER",2230,653311
"1297",1988,"WISCONSIN","DUKAKIS, MICHAEL","DEMOCRAT",1126794,2191608
"1298",1988,"WISCONSIN","BUSH, GEORGE H.W.","REPUBLICAN",1047499,2191608
"1299",1988,"WISCONSIN","","OTHER",15042,2191608
"1300",1988,"WISCONSIN","SCATTERING","OTHER",2273,2191608
"1301",1988,"WYOMING","BUSH, GEORGE H.W.","REPUBLICAN",106867,176551
"1302",1988,"WYOMING","DUKAKIS, MICHAEL","DEMOCRAT",67113,176551
"1303",1988,"WYOMING","PAUL, RONALD """"RON""""","LIBERTARIAN",2026,176551
"1304",1988,"WYOMING","FULANI, LENORA","OTHER",545,176551
"1305",1992,"ALABAMA","BUSH, GEORGE H.W.","REPUBLICAN",804283,1688060
"1306",1992,"ALABAMA","CLINTON, BILL","DEMOCRAT",690080,1688060
"1307",1992,"ALABAMA","PEROT, ROSS","OTHER",183109,1688060
"1308",1992,"ALABAMA","MARROU, ANDRE","LIBERTARIAN",5737,1688060
"1309",1992,"ALABAMA","OTHER","OTHER",4128,1688060
"1310",1992,"ALABAMA","","OTHER",723,1688060
"1311",1992,"ALASKA","BUSH, GEORGE H.W.","REPUBLICAN",102000,258506
"1312",1992,"ALASKA","CLINTON, BILL","DEMOCRAT",78294,258506
"1313",1992,"ALASKA","PEROT, ROSS","OTHER",73481,258506
"1314",1992,"ALASKA","GRITZ, JAMES """"BO""""","OTHER",1379,258506
"1315",1992,"ALASKA","MARROU, ANDRE","LIBERTARIAN",1378,258506
"1316",1992,"ALASKA","LAROUCHE, LYNDON, JR.","OTHER",469,258506
"1317",1992,"ALASKA","HAGELIN, JOHN","OTHER",433,258506
"1318",1992,"ALASKA","PHILLIPS, HOWARD","OTHER",377,258506
"1319",1992,"ALASKA","","OTHER",365,258506
"1320",1992,"ALASKA","FULANI, LENORA","OTHER",330,258506
"1321",1992,"ARIZONA","BUSH, GEORGE H.W.","REPUBLICAN",572086,1486975
"1322",1992,"ARIZONA","CLINTON, BILL","DEMOCRAT",543050,1486975
"1323",1992,"ARIZONA","PEROT, ROSS","OTHER",353741,1486975
"1324",1992,"ARIZONA","GRITZ, JAMES """"BO""""","OTHER",8141,1486975
"1325",1992,"ARIZONA","MARROU, ANDRE","LIBERTARIAN",6759,1486975
"1326",1992,"ARIZONA","HAGELIN, JOHN","OTHER",2267,1486975
"1327",1992,"ARIZONA","FULANI, LENORA","OTHER",923,1486975
"1328",1992,"ARIZONA","","OTHER",8,1486975
"1329",1992,"ARKANSAS","CLINTON, BILL","DEMOCRAT",505823,950653
"1330",1992,"ARKANSAS","BUSH, GEORGE H.W.","REPUBLICAN",337324,950653
"1331",1992,"ARKANSAS","PEROT, ROSS","OTHER",99132,950653
"1332",1992,"ARKANSAS","OTHER","OTHER",8374,950653
"1333",1992,"CALIFORNIA","CLINTON, BILL","DEMOCRAT",5121325,11131721
"1334",1992,"CALIFORNIA","BUSH, GEORGE H.W.","REPUBLICAN",3630574,11131721
"1335",1992,"CALIFORNIA","PEROT, ROSS","OTHER",2296006,11131721
"1336",1992,"CALIFORNIA","MARROU, ANDRE","LIBERTARIAN",48139,11131721
"1337",1992,"CALIFORNIA","DANIELS, RON","OTHER",18597,11131721
"1338",1992,"CALIFORNIA","PHILLIPS, HOWARD","OTHER",12711,11131721
"1339",1992,"CALIFORNIA","","OTHER",4369,11131721
"1340",1992,"COLORADO","CLINTON, BILL","DEMOCRAT",629681,1569180
"1341",1992,"COLORADO","BUSH, GEORGE H.W.","REPUBLICAN",562850,1569180
"1342",1992,"COLORADO","PEROT, ROSS","OTHER",366010,1569180
"1343",1992,"COLORADO","MARROU, ANDRE","LIBERTARIAN",8669,1569180
"1344",1992,"COLORADO","FULANI, LENORA","OTHER",1608,1569180
"1345",1992,"COLORADO","GRITZ, JAMES """"BO""""","OTHER",274,1569180
"1346",1992,"COLORADO","HAGELIN, JOHN","OTHER",47,1569180
"1347",1992,"COLORADO","PROHIBITION","OTHER",21,1569180
"1348",1992,"COLORADO","UNAFFILIATED","OTHER",20,1569180
"1349",1992,"CONNECTICUT","CLINTON, BILL","DEMOCRAT",682318,1616156
"1350",1992,"CONNECTICUT","BUSH, GEORGE H.W.","REPUBLICAN",578313,1616156
"1351",1992,"CONNECTICUT","PEROT, ROSS","OTHER",348771,1616156
"1352",1992,"CONNECTICUT","MARROU, ANDRE","LIBERTARIAN",5391,1616156
"1353",1992,"CONNECTICUT","FULANI, LENORA","OTHER",1363,1616156
"1354",1992,"DELAWARE","CLINTON, BILL","DEMOCRAT",126054,289620
"1355",1992,"DELAWARE","BUSH, GEORGE H.W.","REPUBLICAN",102313,289620
"1356",1992,"DELAWARE","PEROT, ROSS","OTHER",59213,289620
"1357",1992,"DELAWARE","FULANI, LENORA","OTHER",1105,289620
"1358",1992,"DELAWARE","MARROU, ANDRE","LIBERTARIAN",935,289620
"1359",1992,"DISTRICT OF COLUMBIA","CLINTON, BILL","DEMOCRAT",192619,227572
"1360",1992,"DISTRICT OF COLUMBIA","BUSH, GEORGE H.W.","REPUBLICAN",20698,227572
"1361",1992,"DISTRICT OF COLUMBIA","PEROT, ROSS","OTHER",9681,227572
"1362",1992,"DISTRICT OF COLUMBIA","FULANI, LENORA","OTHER",1459,227572
"1363",1992,"DISTRICT OF COLUMBIA","DANIELS, RONALD","OTHER",1446,227572
"1364",1992,"DISTRICT OF COLUMBIA","","OTHER",676,227572
"1365",1992,"DISTRICT OF COLUMBIA","MARROU, ANDRE","LIBERTARIAN",467,227572
"1366",1992,"DISTRICT OF COLUMBIA","HAGELIN, JOHN","OTHER",230,227572
"1367",1992,"DISTRICT OF COLUMBIA","OTHER","OTHER",191,227572
"1368",1992,"DISTRICT OF COLUMBIA","OTHER","OTHER",105,227572
"1369",1992,"FLORIDA","BUSH, GEORGE H.W.","REPUBLICAN",2173310,5313392
"1370",1992,"FLORIDA","CLINTON, BILL","DEMOCRAT",2071698,5313392
"1371",1992,"FLORIDA","PEROT, ROSS","OTHER",1053067,5313392
"1372",1992,"FLORIDA","MARROU, ANDRE","LIBERTARIAN",15079,5313392
"1373",1992,"FLORIDA","","OTHER",238,5313392
"1374",1992,"GEORGIA","CLINTON, BILL","DEMOCRAT",1008966,2321133
"1375",1992,"GEORGIA","BUSH, GEORGE H.W.","REPUBLICAN",995252,2321133
"1376",1992,"GEORGIA","PEROT, ROSS","OTHER",309657,2321133
"1377",1992,"GEORGIA","MARROU, ANDRE","LIBERTARIAN",7110,2321133
"1378",1992,"GEORGIA","","OTHER",148,2321133
"1379",1992,"HAWAII","CLINTON, BILL","DEMOCRAT",179310,372842
"1380",1992,"HAWAII","BUSH, GEORGE H.W.","REPUBLICAN",136822,372842
"1381",1992,"HAWAII","PEROT, ROSS","OTHER",53003,372842
"1382",1992,"HAWAII","GRITZ, JAMES """"BO""""","OTHER",1452,372842
"1383",1992,"HAWAII","MARROU, ANDRE","LIBERTARIAN",1119,372842
"1384",1992,"HAWAII","FULANI, LENORA","OTHER",720,372842
"1385",1992,"HAWAII","HAGELIN, JOHN","OTHER",416,372842
"1386",1992,"IDAHO","BUSH, GEORGE H.W.","REPUBLICAN",202645,482114
"1387",1992,"IDAHO","CLINTON, BILL","DEMOCRAT",137013,482114
"1388",1992,"IDAHO","PEROT, ROSS","OTHER",130395,482114
"1389",1992,"IDAHO","GRITZ, JAMES """"BO""""","OTHER",10894,482114
"1390",1992,"IDAHO","MARROU, ANDRE","LIBERTARIAN",1167,482114
"1391",1992,"ILLINOIS","CLINTON, BILL","DEMOCRAT",2453350,5050157
"1392",1992,"ILLINOIS","BUSH, GEORGE H.W.","REPUBLICAN",1734096,5050157
"1393",1992,"ILLINOIS","PEROT, ROSS","OTHER",840515,5050157
"1394",1992,"ILLINOIS","MARROU, ANDRE","LIBERTARIAN",9218,5050157
"1395",1992,"ILLINOIS","FULANI, LENORA","OTHER",5267,5050157
"1396",1992,"ILLINOIS","GRITZ, JAMES """"BO""""","OTHER",3577,5050157
"1397",1992,"ILLINOIS","HAGELIN, JOHN","OTHER",2751,5050157
"1398",1992,"ILLINOIS","WARREN, JAMES """"MAC""""","OTHER",1361,5050157
"1399",1992,"ILLINOIS","","OTHER",22,5050157
"1400",1992,"INDIANA","BUSH, GEORGE H.W.","REPUBLICAN",989375,2305871
"1401",1992,"INDIANA","CLINTON, BILL","DEMOCRAT",848420,2305871
"1402",1992,"INDIANA","PEROT, ROSS","OTHER",455934,2305871
"1403",1992,"INDIANA","MARROU, ANDRE","LIBERTARIAN",7936,2305871
"1404",1992,"INDIANA","FULANI, LENORA","OTHER",2583,2305871
"1405",1992,"INDIANA","","OTHER",1623,2305871
"1406",1992,"IOWA","CLINTON, BILL","DEMOCRAT",586353,1354607
"1407",1992,"IOWA","BUSH, GEORGE H.W.","REPUBLICAN",504891,1354607
"1408",1992,"IOWA","PEROT, ROSS","OTHER",253468,1354607
"1409",1992,"IOWA","HAGELIN, JOHN","OTHER",3079,1354607
"1410",1992,"IOWA","OTHER","OTHER",1753,1354607
"1411",1992,"IOWA","GRITZ, JAMES """"BO""""","OTHER",1177,1354607
"1412",1992,"IOWA","MARROU, ANDRE","LIBERTARIAN",1076,1354607
"1413",1992,"IOWA","BLANK VOTE/SCATTERING","OTHER",741,1354607
"1414",1992,"IOWA","HERER, JACK","OTHER",669,1354607
"1415",1992,"IOWA","PHILLIPS, HOWARD","OTHER",480,1354607
"1416",1992,"IOWA","WARREN, JAMES """"MAC""""","OTHER",273,1354607
"1417",1992,"IOWA","LAROUCHE, LYNDON, JR.","OTHER",238,1354607
"1418",1992,"IOWA","OTHER","OTHER",212,1354607
"1419",1992,"IOWA","FULANI, LENORA","OTHER",197,1354607
"1420",1992,"KANSAS","BUSH, GEORGE H.W.","REPUBLICAN",449951,1157236
"1421",1992,"KANSAS","CLINTON, BILL","DEMOCRAT",390434,1157236
"1422",1992,"KANSAS","PEROT, ROSS","OTHER",312358,1157236
"1423",1992,"KANSAS","MARROU, ANDRE","LIBERTARIAN",4314,1157236
"1424",1992,"KANSAS","","OTHER",179,1157236
"1425",1992,"KENTUCKY","CLINTON, BILL","DEMOCRAT",665104,1492900
"1426",1992,"KENTUCKY","BUSH, GEORGE H.W.","REPUBLICAN",617178,1492900
"1427",1992,"KENTUCKY","PEROT, ROSS","OTHER",203944,1492900
"1428",1992,"KENTUCKY","MARROU, ANDRE","LIBERTARIAN",4513,1492900
"1429",1992,"KENTUCKY","PHILLIPS, HOWARD","OTHER",989,1492900
"1430",1992,"KENTUCKY","HAGELIN, JOHN","OTHER",695,1492900
"1431",1992,"KENTUCKY","FULANI, LENORA","OTHER",430,1492900
"1432",1992,"KENTUCKY","","OTHER",47,1492900
"1433",1992,"LOUISIANA","CLINTON, BILL","DEMOCRAT",815971,1790017
"1434",1992,"LOUISIANA","BUSH, GEORGE H.W.","REPUBLICAN",733386,1790017
"1435",1992,"LOUISIANA","PEROT, ROSS","OTHER",211478,1790017
"1436",1992,"LOUISIANA","GRITZ, JAMES """"BO""""","OTHER",18545,1790017
"1437",1992,"LOUISIANA","MARROU, ANDRE","LIBERTARIAN",3155,1790017
"1438",1992,"LOUISIANA","OTHER","OTHER",1663,1790017
"1439",1992,"LOUISIANA","PHILLIPS, HOWARD","OTHER",1552,1790017
"1440",1992,"LOUISIANA","FULANI, LENORA","OTHER",1434,1790017
"1441",1992,"LOUISIANA","LAROUCHE, LYNDON, JR.","OTHER",1136,1790017
"1442",1992,"LOUISIANA","HAGELIN, JOHN","OTHER",889,1790017
"1443",1992,"LOUISIANA","YIAMOUYIANNIS, JOHN","OTHER",808,1790017
"1444",1992,"MAINE","CLINTON, BILL","DEMOCRAT",263420,679499
"1445",1992,"MAINE","PEROT, ROSS","OTHER",206820,679499
"1446",1992,"MAINE","BUSH, GEORGE H.W.","REPUBLICAN",206504,679499
"1447",1992,"MAINE","MARROU, ANDRE","LIBERTARIAN",1681,679499
"1448",1992,"MAINE","FULANI, LENORA","OTHER",519,679499
"1449",1992,"MAINE","PHILLIPS, HOWARD","OTHER",464,679499
"1450",1992,"MAINE","OTHER","OTHER",91,679499
"1451",1992,"MARYLAND","CLINTON, BILL","DEMOCRAT",988571,1984580
"1452",1992,"MARYLAND","BUSH, GEORGE H.W.","REPUBLICAN",707094,1984580
"1453",1992,"MARYLAND","PEROT, ROSS","OTHER",281414,1984580
"1454",1992,"MARYLAND","MARROU, ANDRE","LIBERTARIAN",4715,1984580
"1455",1992,"MARYLAND","FULANI, LENORA","OTHER",2786,1984580
"1456",1992,"MASSACHUSETTS","CLINTON, BILL","DEMOCRAT",1318639,2773664
"1457",1992,"MASSACHUSETTS","BUSH, GEORGE H.W.","REPUBLICAN",805039,2773664
"1458",1992,"MASSACHUSETTS","PEROT, ROSS","OTHER",630731,2773664
"1459",1992,"MASSACHUSETTS","MARROU, ANDRE","LIBERTARIAN",9021,2773664
"1460",1992,"MASSACHUSETTS","FULANI, LENORA","OTHER",3172,2773664
"1461",1992,"MASSACHUSETTS","OTHER","OTHER",2218,2773664
"1462",1992,"MASSACHUSETTS","OTHER","OTHER",1990,2773664
"1463",1992,"MASSACHUSETTS","HAGELIN, JOHN","OTHER",1812,2773664
"1464",1992,"MASSACHUSETTS","LAROUCHE, LYNDON, JR.","OTHER",1027,2773664
"1465",1992,"MASSACHUSETTS","BRISBEN, J. QUINN","OTHER",13,2773664
"1466",1992,"MASSACHUSETTS","DODGE, EARL","OTHER",2,2773664
"1467",1992,"MICHIGAN","CLINTON, BILL","DEMOCRAT",1871182,4274673
"1468",1992,"MICHIGAN","BUSH, GEORGE H.W.","REPUBLICAN",1554940,4274673
"1469",1992,"MICHIGAN","PEROT, ROSS","OTHER",824813,4274673
"1470",1992,"MICHIGAN","MARROU, ANDRE","LIBERTARIAN",10175,4274673
"1471",1992,"MICHIGAN","PHILLIPS, HOWARD","OTHER",8263,4274673
"1472",1992,"MICHIGAN","HAGELIN, JOHN","OTHER",2954,4274673
"1473",1992,"MICHIGAN","HALYARD, HELEN","OTHER",1432,4274673
"1474",1992,"MICHIGAN","","OTHER",914,4274673
"1475",1992,"MINNESOTA","CLINTON, BILL","DEMOCRAT",1020997,2347948
"1476",1992,"MINNESOTA","BUSH, GEORGE H.W.","REPUBLICAN",747841,2347948
"1477",1992,"MINNESOTA","PEROT, ROSS","OTHER",562506,2347948
"1478",1992,"MINNESOTA","MARROU, ANDRE","LIBERTARIAN",3374,2347948
"1479",1992,"MINNESOTA","GRITZ, JAMES """"BO""""","OTHER",3363,2347948
"1480",1992,"MINNESOTA","HERER, JACK","OTHER",2659,2347948
"1481",1992,"MINNESOTA","","OTHER",2499,2347948
"1482",1992,"MINNESOTA","HAGELIN, JOHN","OTHER",1406,2347948
"1483",1992,"MINNESOTA","WARREN, JAMES """"MAC""""","OTHER",990,2347948
"1484",1992,"MINNESOTA","FULANI, LENORA","OTHER",958,2347948
"1485",1992,"MINNESOTA","PHILLIPS, HOWARD","OTHER",733,2347948
"1486",1992,"MINNESOTA","LAROUCHE, LYNDON, JR.","OTHER",622,2347948
"1487",1992,"MISSISSIPPI","BUSH, GEORGE H.W.","REPUBLICAN",487793,981793
"1488",1992,"MISSISSIPPI","CLINTON, BILL","DEMOCRAT",400258,981793
"1489",1992,"MISSISSIPPI","PEROT, ROSS","OTHER",85626,981793
"1490",1992,"MISSISSIPPI","OTHER","OTHER",4310,981793
"1491",1992,"MISSISSIPPI","MARROU, ANDRE","LIBERTARIAN",2154,981793
"1492",1992,"MISSISSIPPI","PHILLIPS, HOWARD","OTHER",1652,981793
"1493",1992,"MISSOURI","CLINTON, BILL","DEMOCRAT",1053873,2391270
"1494",1992,"MISSOURI","BUSH, GEORGE H.W.","REPUBLICAN",811159,2391270
"1495",1992,"MISSOURI","PEROT, ROSS","OTHER",518741,2391270
"1496",1992,"MISSOURI","MARROU, ANDRE","LIBERTARIAN",7497,2391270
"1497",1992,"MONTANA","CLINTON, BILL","DEMOCRAT",154507,410583
"1498",1992,"MONTANA","BUSH, GEORGE H.W.","REPUBLICAN",144207,410583
"1499",1992,"MONTANA","PEROT, ROSS","OTHER",107225,410583
"1500",1992,"MONTANA","OTHER","OTHER",3658,410583
"1501",1992,"MONTANA","MARROU, ANDRE","LIBERTARIAN",986,410583
"1502",1992,"NEBRASKA","BUSH, GEORGE H.W.","REPUBLICAN",343678,737546
"1503",1992,"NEBRASKA","CLINTON, BILL","DEMOCRAT",216864,737546
"1504",1992,"NEBRASKA","PEROT, ROSS","OTHER",174104,737546
"1505",1992,"NEBRASKA","OTHER","OTHER",1560,737546
"1506",1992,"NEBRASKA","MARROU, ANDRE","LIBERTARIAN",1340,737546
"1507",1992,"NEVADA","CLINTON, BILL","DEMOCRAT",189148,506318
"1508",1992,"NEVADA","BUSH, GEORGE H.W.","REPUBLICAN",175828,506318
"1509",1992,"NEVADA","PEROT, ROSS","OTHER",132580,506318
"1510",1992,"NEVADA","GRITZ, JAMES """"BO""""","OTHER",2892,506318
"1511",1992,"NEVADA","OTHER","OTHER",2537,506318
"1512",1992,"NEVADA","MARROU, ANDRE","LIBERTARIAN",1835,506318
"1513",1992,"NEVADA","PHILLIPS, HOWARD","OTHER",677,506318
"1514",1992,"NEVADA","FULANI, LENORA","OTHER",483,506318
"1515",1992,"NEVADA","HAGELIN, JOHN","OTHER",338,506318
"1516",1992,"NEW HAMPSHIRE","CLINTON, BILL","DEMOCRAT",209040,537215
"1517",1992,"NEW HAMPSHIRE","BUSH, GEORGE H.W.","REPUBLICAN",202484,537215
"1518",1992,"NEW HAMPSHIRE","PEROT, ROSS","OTHER",121337,537215
